game_id,play_id,season,week,season_type,qtr,down,ydstogo,game_seconds_remaining,score_differential,posteam,defteam,play_type,desc,is_sack,win_probability_before,win_probability_after,wp_delta_offense,wp,def_wp,home_wp,away_wp,wpa
2019_01_CIN_SEA,3124,2019,1,REG,4,1,10,893,-4,CIN,SEA,pass,(14:53) 14-A.Dalton sacked at CIN 17 for -8 yards (99-Q.Jefferson).,true,0.317261308431625,0.26053363084793046,-0.056727677583694514,0.317261308431625,0.682738691568375,0.682738691568375,0.317261308431625,-0.0567276775836945
2019_01_CIN_SEA,3515,2019,1,REG,4,2,14,502,-4,CIN,SEA,pass,(8:22) (Shotgun) 14-A.Dalton sacked at SEA 16 for -2 yards (90-J.Clowney).,true,0.440119713544846,0.40804815292358443,-0.0320715606212616,0.440119713544846,0.559880286455154,0.559880286455154,0.440119713544846,-0.0320715606212616
2019_01_CIN_SEA,4158,2019,1,REG,4,2,4,14,-1,CIN,SEA,pass,"(:14) (Shotgun) 14-A.Dalton sacked at CIN 23 for -8 yards (98-R.Green). FUMBLES (98-R.Green), RECOVERED by SEA-21-T.Flowers at CIN 44. 21-T.Flowers to CIN 44 for no gain (11-J.Ross III). The Replay Official reviewed the fumble ruling, and the play was Upheld. The ruling on the field was confirmed.",true,0.295321315526962,0.07529288530349701,-0.220028430223465,0.295321315526962,0.704678684473038,0.704678684473038,0.295321315526962,-0.220028430223465
2019_01_GB_CHI,3836,2019,1,REG,4,3,4,481,4,GB,CHI,no_play,"(8:01) 12-A.Rodgers sacked at CHI 39 for -5 yards (94-L.Floyd). PENALTY on CHI-23-K.Fuller, Illegal Contact, 5 yards, enforced at CHI 34 - No Play.",true,0.803746342658997,0.8236229419708256,0.019876599311828613,0.803746342658997,0.196253657341003,0.196253657341003,0.803746342658997,0.0198765993118286
2019_01_GB_CHI,4576,2019,1,REG,4,4,8,69,-7,CHI,GB,pass,(1:09) (Shotgun) 10-M.Trubisky sacked at CHI 5 for -11 yards (91-P.Smith).,true,0.0437108092010021,0.0050841569900512,-0.0386266522109509,0.0437108092010021,0.956289190798998,0.0437108092010021,0.956289190798998,-0.0386266522109509
2019_01_HOU_NO,3374,2019,1,REG,4,1,10,781,-3,HOU,NO,pass,(13:01) 4-D.Watson sacked at 50 for -6 yards (47-A.Anzalone).,true,0.448358058929443,0.3533290624618527,-0.09502899646759033,0.448358058929443,0.551641941070557,0.551641941070557,0.448358058929443,-0.0950289964675903
2019_01_HOU_NO,3424,2019,1,REG,4,3,17,693,-3,HOU,NO,pass,"(11:33) (Shotgun) 4-D.Watson sacked at HOU 43 for -6 yards (91-T.Hendrickson). Penalty on HOU-76-S.Henderson, Offensive Holding, declined.",true,0.316311538219452,0.2571068704128266,-0.05920466780662542,0.316311538219452,0.683688461780548,0.683688461780548,0.316311538219452,-0.0592046678066254
2019_01_HOU_NO,3582,2019,1,REG,4,2,11,557,3,NO,HOU,pass,(9:17) (Shotgun) 9-D.Brees sacked at NO 37 for -8 yards (59-W.Mercilus).,true,0.762555301189423,0.7280273437500004,-0.03452795743942261,0.762555301189423,0.237444698810577,0.762555301189423,0.237444698810577,-0.0345279574394226
2019_01_HOU_NO,3755,2019,1,REG,4,1,10,347,-3,HOU,NO,pass,(5:47) (Shotgun) 4-D.Watson sacked at NO 44 for -1 yards (26-P.Williams).,true,0.454154908657074,0.39839616417884827,-0.05575874447822571,0.454154908657074,0.545845091342926,0.545845091342926,0.454154908657074,-0.0557587444782257
2019_01_HOU_NO,3799,2019,1,REG,4,3,11,265,-3,HOU,NO,pass,(4:25) (Shotgun) 4-D.Watson sacked at HOU 45 for -11 yards (91-T.Hendrickson).,true,0.342750877141953,0.20681291818618802,-0.135937958955765,0.342750877141953,0.657249122858048,0.657249122858048,0.342750877141953,-0.135937958955765
2019_01_SF_TB,3575,2019,1,REG,4,3,7,330,-6,TB,SF,pass,(5:30) (Shotgun) 3-J.Winston sacked at SF 13 for -5 yards (91-A.Armstead).,true,0.408113092184067,0.25955080986023,-0.148562282323837,0.408113092184067,0.591886907815933,0.408113092184067,0.591886907815933,-0.148562282323837
2019_02_ARI_BAL,3635,2019,2,REG,4,1,10,536,-6,ARI,BAL,pass,(8:56) (Shotgun) 1-K.Murray sacked at ARI 18 for -7 yards (24-B.Carr).,true,0.190724596381187,0.1514627635478969,-0.0392618328332901,0.190724596381187,0.809275403618813,0.809275403618813,0.190724596381187,-0.0392618328332901
2019_02_CHI_DEN,3201,2019,2,REG,4,2,8,731,-7,DEN,CHI,pass,(12:11) (Shotgun) 5-J.Flacco sacked at DEN 25 for -1 yards (97-N.Williams).,true,0.173572823405266,0.1598857343196871,-0.01368708908557889,0.173572823405266,0.826427176594734,0.173572823405266,0.826427176594734,-0.0136870890855789
2019_02_IND_TEN,3084,2019,2,REG,4,3,5,679,4,TEN,IND,pass,(11:19) (Shotgun) 8-M.Mariota sacked at IND 27 for -7 yards (53-D.Leonard).,true,0.830296277999878,0.7562217116355897,-0.07407456636428833,0.830296277999878,0.169703722000122,0.830296277999878,0.169703722000122,-0.0740745663642883
2019_02_IND_TEN,3168,2019,2,REG,4,3,5,548,-4,IND,TEN,pass,(9:08) (Shotgun) 7-J.Brissett sacked at IND 40 for 0 yards (58-H.Landry).,true,0.28386852145195,0.23533628880977622,-0.048532232642173795,0.28386852145195,0.71613147854805,0.71613147854805,0.28386852145195,-0.0485322326421738
2019_02_JAX_HOU,2805,2019,2,REG,4,1,20,786,-3,JAX,HOU,pass,"(13:06) (Shotgun) 15-G.Minshew sacked at JAX 13 for -7 yards (59-W.Mercilus). FUMBLES (59-W.Mercilus) [59-W.Mercilus], RECOVERED by HOU-99-J.Watt at JAX 11. 99-J.Watt to JAX 11 for no gain (76-W.Richardson).",true,0.309250146150589,0.165958046913147,-0.143292099237442,0.309250146150589,0.690749853849411,0.690749853849411,0.309250146150589,-0.143292099237442
2019_02_MIN_GB,3565,2019,2,REG,4,2,20,683,5,GB,MIN,pass,(11:23) (Shotgun) 12-A.Rodgers sacked at GB 4 for -8 yards (98-L.Joseph).,true,0.772039592266083,0.7390823364257815,-0.032957255840301514,0.772039592266083,0.227960407733917,0.772039592266083,0.227960407733917,-0.0329572558403015
2019_02_PHI_ATL,3322,2019,2,REG,4,3,5,862,-5,PHI,ATL,pass,(14:22) (Shotgun) 11-C.Wentz sacked at PHI 9 for -6 yards (99-A.Clayborn).,true,0.229501128196716,0.1653152555227277,-0.06418587267398831,0.229501128196716,0.770498871803284,0.770498871803284,0.229501128196716,-0.0641858726739883
2019_02_PHI_ATL,3421,2019,2,REG,4,3,9,740,5,ATL,PHI,pass,(12:20) (Shotgun) 2-M.Ryan sacked at ATL 36 for -10 yards (42-A.Sendejo).,true,0.778650760650635,0.7136291861534121,-0.0650215744972229,0.778650760650635,0.221349239349365,0.778650760650635,0.221349239349365,-0.0650215744972229
2019_02_PHI_ATL,4206,2019,2,REG,4,3,10,99,-4,PHI,ATL,pass,(1:39) (Shotgun) 11-C.Wentz sacked at PHI 39 for -4 yards (44-V.Beasley).,true,0.216612175107002,0.14917792379856082,-0.06743425130844119,0.216612175107002,0.783387824892998,0.783387824892998,0.216612175107002,-0.0674342513084412
2019_02_TB_CAR,3447,2019,2,REG,4,1,10,699,3,TB,CAR,pass,(11:39) 3-J.Winston sacked at TB 36 for -10 yards (sack split by 56-J.Carter and 97-M.Addison).,true,0.70897501707077,0.668383717536926,-0.040591299533843994,0.70897501707077,0.29102498292923,0.29102498292923,0.70897501707077,-0.040591299533844
2019_02_TB_CAR,3490,2019,2,REG,4,3,16,616,3,TB,CAR,pass,(10:16) (Shotgun) 3-J.Winston sacked at TB 31 for -9 yards (95-D.Poe).,true,0.67517077922821,0.5823544263839717,-0.09281635284423828,0.67517077922821,0.32482922077179,0.32482922077179,0.67517077922821,-0.0928163528442383
2019_03_HOU_LAC,3701,2019,3,REG,4,3,9,311,7,HOU,LAC,pass,(5:11) (Shotgun) 4-D.Watson sacked at HOU 28 for -9 yards (sack split by 97-J.Bosa and 58-T.Davis).,true,0.874233067035675,0.8520821928977966,-0.022150874137878418,0.874233067035675,0.125766932964325,0.125766932964325,0.874233067035675,-0.0221508741378784
2019_03_HOU_LAC,3793,2019,3,REG,4,1,10,179,-7,LAC,HOU,pass,"(2:59) (No Huddle, Shotgun) 17-P.Rivers sacked at LAC 43 for -3 yards (99-J.Watt).",true,0.164133682847023,0.11824716627597812,-0.045886516571044894,0.164133682847023,0.835866317152977,0.164133682847023,0.835866317152977,-0.0458865165710449
2019_03_LA_CLE,3606,2019,3,REG,4,1,10,389,-7,CLE,LA,pass,(6:29) 6-B.Mayfield sacked at CLE 3 for -7 yards (99-A.Donald).,true,0.166297107934952,0.11993910372257251,-0.0463580042123795,0.166297107934952,0.833702892065048,0.166297107934952,0.833702892065048,-0.0463580042123795
2019_03_LA_CLE,3646,2019,3,REG,4,3,10,312,-7,CLE,LA,pass,(5:12) (Shotgun) 6-B.Mayfield sacked at CLE 2 for -8 yards (52-C.Matthews).,true,0.127147525548935,0.0776238217949868,-0.0495237037539482,0.127147525548935,0.872852474451065,0.127147525548935,0.872852474451065,-0.0495237037539482
2019_03_LA_CLE,3798,2019,3,REG,4,2,8,126,-7,CLE,LA,no_play,"(2:06) (Shotgun) 6-B.Mayfield sacked at CLE 36 for -9 yards (sack split by 50-S.Ebukam and 90-M.Brockers). PENALTY on LA-24-T.Rapp, Illegal Contact, 5 yards, enforced at CLE 45 - No Play.",true,0.125726699829102,0.1464925408363347,0.020765841007232694,0.125726699829102,0.874273300170898,0.125726699829102,0.874273300170898,0.0207658410072327
2019_03_NYG_TB,3356,2019,3,REG,4,3,15,900,-3,NYG,TB,pass,(15:00) (Shotgun) 8-D.Jones sacked at NYG 6 for -8 yards (58-S.Barrett).,true,0.272628426551819,0.22752109169960041,-0.0451073348522186,0.272628426551819,0.727371573448181,0.727371573448181,0.272628426551819,-0.0451073348522186
2019_03_NYG_TB,3586,2019,3,REG,4,2,9,636,-3,NYG,TB,pass,"(10:36) (Shotgun) 8-D.Jones sacked at NYG 35 for -5 yards (58-S.Barrett). FUMBLES (58-S.Barrett), RECOVERED by TB-56-R.Nunez-Roches at NYG 42. 56-R.Nunez-Roches to NYG 42 for no gain (8-D.Jones).",true,0.337525725364685,0.183427214622497,-0.154098510742188,0.337525725364685,0.662474274635315,0.662474274635315,0.337525725364685,-0.154098510742188
2019_03_PIT_SF,4125,2019,3,REG,4,3,3,51,-4,PIT,SF,pass,"(:51) (Shotgun) 2-M.Rudolph sacked at PIT 20 for -9 yards (99-D.Buckner). FUMBLES (99-D.Buckner) [99-D.Buckner], recovered by PIT-71-M.Feiler at PIT 20. 71-M.Feiler to PIT 20 for no gain (97-N.Bosa).",true,0.164776504039764,0.06913103163242298,-0.095645472407341,0.164776504039764,0.835223495960236,0.835223495960236,0.164776504039764,-0.095645472407341
2019_04_CAR_HOU,3211,2019,4,REG,4,2,10,859,-3,HOU,CAR,pass,(14:19) (Shotgun) 4-D.Watson sacked at HOU 21 for -4 yards (55-B.Irvin).,true,0.384360581636429,0.3278062939643861,-0.0565542876720429,0.384360581636429,0.615639418363571,0.384360581636429,0.615639418363571,-0.0565542876720429
2019_04_CAR_HOU,3748,2019,4,REG,4,2,6,251,-3,HOU,CAR,pass,"(4:11) (Shotgun) 4-D.Watson sacked at HOU 29 for -7 yards (92-V.Butler). FUMBLES (92-V.Butler) [92-V.Butler], RECOVERED by CAR-25-E.Reid at HOU 33. 25-E.Reid to HOU 33 for no gain (25-D.Johnson).",true,0.330050617456436,0.156223714351654,-0.173826903104782,0.330050617456436,0.669949382543564,0.330050617456436,0.669949382543564,-0.173826903104782
2019_04_DAL_NO,3407,2019,4,REG,4,2,5,505,2,NO,DAL,pass,(8:25) (Shotgun) 5-T.Bridgewater sacked at NO 43 for -1 yards (90-D.Lawrence).,true,0.753263354301453,0.7570202946662906,0.0037569403648376465,0.753263354301453,0.246736645698547,0.753263354301453,0.246736645698547,0.00375694036483765
2019_04_DAL_NO,3443,2019,4,REG,4,3,6,457,2,NO,DAL,pass,(7:37) (Shotgun) 5-T.Bridgewater sacked at NO 33 for -10 yards (58-R.Quinn).,true,0.75702029466629,0.6828716993331906,-0.07414859533309937,0.75702029466629,0.24297970533371,0.75702029466629,0.24297970533371,-0.0741485953330994
2019_04_DAL_NO,3842,2019,4,REG,4,3,8,110,2,NO,DAL,pass,(1:50) (Shotgun) 5-T.Bridgewater sacked at DAL 47 for -16 yards (54-J.Smith).,true,0.915164172649384,0.8663301467895512,-0.048834025859832764,0.915164172649384,0.0848358273506165,0.915164172649384,0.0848358273506165,-0.0488340258598328
2019_04_DAL_NO,3902,2019,4,REG,4,1,10,99,-2,DAL,NO,pass,"(1:39) (Shotgun) 4-D.Prescott sacked at DAL 3 for -11 yards (93-D.Onyemata). DAL-77-T.Smith was injured during the play. Owing to the injury and Dallas being out of timeouts, there was a 10-second runoff.",true,0.278304815292358,0.158998161554336,-0.11930665373802202,0.278304815292358,0.721695184707642,0.721695184707642,0.278304815292358,-0.119306653738022
2019_04_JAX_DEN,3402,2019,4,REG,4,3,16,728,3,JAX,DEN,pass,(12:08) (Shotgun) 15-G.Minshew sacked at JAX 25 for -7 yards (59-M.Reed).,true,0.61546915769577,0.5489995479583738,-0.06646960973739624,0.61546915769577,0.38453084230423,0.38453084230423,0.61546915769577,-0.0664696097373962
2019_04_KC_DET,3806,2019,4,REG,4,3,7,600,-4,DET,KC,pass,(10:00) (Shotgun) 9-M.Stafford sacked at DET 34 for -14 yards (32-T.Mathieu).,true,0.345705300569534,0.2602048814296719,-0.08550041913986212,0.345705300569534,0.654294699430466,0.345705300569534,0.654294699430466,-0.0855004191398621
2019_04_NE_BUF,4521,2019,4,REG,4,2,10,420,-6,BUF,NE,pass,"(7:00) (Shotgun) 5-M.Barkley sacked at BUF 28 for -9 yards (53-K.Van Noy). FUMBLES (53-K.Van Noy), recovered by BUF-67-Q.Spain at BUF 28. 67-Q.Spain to BUF 28 for no gain (77-M.Bennett).",true,0.187239870429039,0.15019264817237848,-0.03704722225666052,0.187239870429039,0.812760129570961,0.187239870429039,0.812760129570961,-0.0370472222566605
2019_04_TB_LA,5000,2019,4,REG,4,1,20,77,-8,LA,TB,pass,"(1:17) (Shotgun) 16-J.Goff sacked at LA 43 for -11 yards (58-S.Barrett). FUMBLES (58-S.Barrett) [58-S.Barrett], RECOVERED by TB-93-N.Suh at LA 37. 93-N.Suh for 37 yards, TOUCHDOWN.",true,0.106479041278362,0.001990604636817994,-0.104488436641544,0.106479041278362,0.893520958721638,0.106479041278362,0.893520958721638,-0.104488436641544
2019_05_BAL_PIT,4151,2019,5,REG,4,2,7,54,-3,BAL,PIT,pass,(:54) (Shotgun) 8-L.Jackson sacked at PIT 30 for -3 yards (79-J.Hargrave).,true,0.481937229633331,0.285591542720794,-0.196345686912537,0.481937229633331,0.518062770366669,0.518062770366669,0.481937229633331,-0.196345686912537
2019_05_BUF_TEN,3091,2019,5,REG,4,1,10,743,0,BUF,TEN,pass,"(12:23) 17-J.Allen sacked at BUF 19 for -4 yards (93-R.Gilbert). Penalty on BUF-85-L.Smith, Offensive Holding, declined.",true,0.477381229400635,0.4261913597583773,-0.05118986964225769,0.477381229400635,0.522618770599365,0.522618770599365,0.477381229400635,-0.0511898696422577
2019_05_BUF_TEN,3288,2019,5,REG,4,1,10,586,-7,TEN,BUF,pass,(9:46) 8-M.Mariota sacked at TEN 21 for -4 yards (92-D.Johnson).,true,0.190805435180664,0.1564199924468993,-0.034385442733764704,0.190805435180664,0.809194564819336,0.190805435180664,0.809194564819336,-0.0343854427337647
2019_05_CHI_OAK,4250,2019,5,REG,4,3,3,3,-3,CHI,LV,pass,(:03) (Shotgun) 4-C.Daniel sacked at CHI 18 for -9 yards (73-M.Hurst).,true,0.111200921237469,0,-0.111200921237469,0.111200921237469,0.888799078762531,0.888799078762531,0.111200921237469,-0.111200921237469
2019_05_IND_KC,3929,2019,5,REG,4,1,20,436,-6,KC,IND,pass,(7:16) (Shotgun) 15-P.Mahomes sacked at KC 5 for -10 yards (90-G.Stewart).,true,0.19987753033638,0.1540614366531372,-0.0458160936832428,0.19987753033638,0.80012246966362,0.19987753033638,0.80012246966362,-0.0458160936832428
2019_05_JAX_CAR,4061,2019,5,REG,4,2,10,153,-7,JAX,CAR,pass,"(2:33) (Shotgun) 15-G.Minshew sacked at CAR 47 for -8 yards (53-B.Burns). FUMBLES (53-B.Burns) [53-B.Burns], RECOVERED by CAR-98-M.Haynes at CAR 45. 98-M.Haynes to JAX 40 for 15 yards (23-R.Armstead). PENALTY on CAR-61-M.Paradis, Unsportsmanlike Conduct, 15 yards, enforced at JAX 40.",true,0.176559448242188,0.036311149597167997,-0.14024829864502,0.176559448242188,0.823440551757813,0.823440551757813,0.176559448242188,-0.14024829864502
2019_06_ATL_ARI,3974,2019,6,REG,4,3,10,482,0,ATL,ARI,pass,"(8:02) (Shotgun) 2-M.Ryan sacked at ATL 23 for -8 yards (sack split by 56-T.Suggs and 55-Cha.Jones). FUMBLES (56-T.Suggs) [56-T.Suggs], recovered by ATL-68-J.Brown at ATL 23. 68-J.Brown to ATL 25 for 2 yards (33-B.Murphy Jr.).",true,0.416818737983704,0.3458509445190434,-0.07096779346466059,0.416818737983704,0.583181262016296,0.583181262016296,0.416818737983704,-0.0709677934646606
2019_06_ATL_ARI,4101,2019,6,REG,4,1,10,382,0,ARI,ATL,no_play,"(6:22) (No Huddle) 1-K.Murray sacked at ATL 34 for 0 yards (44-V.Beasley). PENALTY on ATL-44-V.Beasley, Horse Collar Tackle, 15 yards, enforced at ATL 34 - No Play. Penalty on ATL-44-V.Beasley, Defensive Holding, declined.",true,0.678957521915436,0.7269567251205447,0.04799920320510864,0.678957521915436,0.321042478084564,0.678957521915436,0.321042478084564,0.0479992032051086
2019_06_DAL_NYJ,3819,2019,6,REG,4,1,10,152,-8,DAL,NYJ,pass,(2:32) (Shotgun) 4-D.Prescott sacked at DAL 29 for -8 yards (48-J.Jenkins).,true,0.0655615478754044,0.0513791739940644,-0.014182373881339999,0.0655615478754044,0.934438452124596,0.934438452124596,0.0655615478754044,-0.01418237388134
2019_06_NO_JAX,3437,2019,6,REG,4,3,6,507,7,NO,JAX,pass,(8:27) (Shotgun) 5-T.Bridgewater sacked at NO 38 for -6 yards (52-N.Goode).,true,0.887933790683746,0.8386830091476437,-0.049250781536102295,0.887933790683746,0.112066209316254,0.112066209316254,0.887933790683746,-0.0492507815361023
2019_06_NYG_NE,3206,2019,6,REG,4,1,10,699,7,NE,NYG,pass,(11:39) 12-T.Brady sacked at NYG 41 for -4 yards (47-A.Ogletree).,true,0.899711132049561,0.8868771195411687,-0.012834012508392334,0.899711132049561,0.100288867950439,0.899711132049561,0.100288867950439,-0.0128340125083923
2019_07_ARI_NYG,3714,2019,7,REG,4,1,10,234,-3,NYG,ARI,pass,(3:54) (Shotgun) 8-D.Jones sacked at NYG 30 for -8 yards (55-Cha.Jones).,true,0.395485430955887,0.324274390935898,-0.07121104001998901,0.395485430955887,0.604514569044113,0.395485430955887,0.604514569044113,-0.071211040019989
2019_07_ARI_NYG,3776,2019,7,REG,4,4,15,155,-3,NYG,ARI,pass,"(2:35) (Shotgun) 8-D.Jones sacked at NYG 23 for -10 yards (21-P.Peterson). FUMBLES (21-P.Peterson) [21-P.Peterson], RECOVERED by ARI-43-H.Reddick at NYG 20. 43-H.Reddick to NYG 17 for 3 yards (76-N.Solder). ARI-43-H.Reddick was injured during the play. Officially, a sack for 13 yards.",true,0.246515184640884,0.11984765529632502,-0.126667529344559,0.246515184640884,0.753484815359116,0.246515184640884,0.753484815359116,-0.126667529344559
