game_id,play_id,season,week,season_type,qtr,down,ydstogo,game_seconds_remaining,score_differential,posteam,defteam,play_type,desc,is_sack,win_probability_before,win_probability_after,wp_delta_offense,wp,def_wp,home_wp,away_wp,wpa
2022_02_NYJ_CLE,3486,2022,2,REG,4,3,18,298,7,CLE,NYJ,pass,(4:58) (Shotgun) 7-J.Brissett sacked at 50 for -8 yards (sack split by 95-Q.Williams and 58-C.Lawson).,true,0.895334482192993,0.8945223689079284,-0.0008121132850646973,0.895334482192993,0.104665517807007,0.895334482192993,0.104665517807007,-0.000812113285064697
2022_02_TB_NO,3056,2022,2,REG,4,2,3,816,0,TB,NO,pass,(13:36) (Shotgun) 12-T.Brady sacked at TB 29 for -2 yards (sack split by 93-D.Onyemata and 99-S.Tuttle).,true,0.466082990169525,0.4330733418464659,-0.03300964832305908,0.466082990169525,0.533917009830475,0.533917009830475,0.466082990169525,-0.0330096483230591
2022_02_TB_NO,3476,2022,2,REG,4,1,10,455,-7,NO,TB,pass,(7:35) (Shotgun) 2-J.Winston sacked at NO 28 for -5 yards (sack split by 9-J.Tryon and 50-V.Vea).,true,0.218020781874657,0.17675656080246,-0.041264221072197016,0.218020781874657,0.781979218125343,0.218020781874657,0.781979218125343,-0.041264221072197
2022_03_ATL_SEA,3407,2022,3,REG,4,1,10,312,-4,SEA,ATL,pass,(5:12) (Shotgun) 7-G.Smith sacked at SEA 30 for -7 yards (9-L.Carter).,true,0.344314843416214,0.2716515362262726,-0.0726633071899414,0.344314843416214,0.655685156583786,0.344314843416214,0.655685156583786,-0.0726633071899414
2022_03_ATL_SEA,3615,2022,3,REG,4,3,8,120,-4,SEA,ATL,pass,(2:00) (Shotgun) 7-G.Smith sacked at ATL 38 for -10 yards (97-G.Jarrett).,true,0.385501146316528,0.243361085653305,-0.142140060663223,0.385501146316528,0.614498853683472,0.385501146316528,0.614498853683472,-0.142140060663223
2022_03_BUF_MIA,3114,2022,3,REG,4,1,15,777,-3,MIA,BUF,pass,(12:57) 1-T.Tagovailoa sacked at MIA 48 for -7 yards (sack split by 3-D.Hamlin and 50-G.Rousseau).,true,0.461536556482315,0.4095039367675781,-0.05203261971473688,0.461536556482315,0.538463443517685,0.461536556482315,0.538463443517685,-0.0520326197147369
2022_03_BUF_MIA,3347,2022,3,REG,4,1,10,535,-4,BUF,MIA,pass,"(8:55) (Shotgun) 17-J.Allen sacked at BUF 36 for -1 yards (sack split by 8-J.Holland and 55-J.Baker). BUF-75-G.Van Roten was injured during the play. PENALTY on BUF-17-J.Allen, Unnecessary Roughness, 15 yards, enforced at BUF 36.",true,0.318535447120667,0.2526797652244573,-0.06585568189620972,0.318535447120667,0.681464552879334,0.681464552879334,0.318535447120667,-0.0658556818962097
2022_03_GB_TB,3219,2022,3,REG,4,2,22,450,-8,TB,GB,pass,(7:30) (Shotgun) 12-T.Brady sacked at TB 30 for -8 yards (97-K.Clark).,true,0.149265915155411,0.1109950467944148,-0.03827086836099619,0.149265915155411,0.850734084844589,0.149265915155411,0.850734084844589,-0.0382708683609962
2022_03_GB_TB,3473,2022,3,REG,4,3,10,198,8,GB,TB,pass,(3:18) (Shotgun) 12-A.Rodgers sacked at TB 49 for -7 yards (90-L.Hall).,true,0.946464419364929,0.9368433952331541,-0.009621024131774902,0.946464419364929,0.0535355806350708,0.0535355806350708,0.946464419364929,-0.0096210241317749
2022_03_HOU_CHI,3030,2022,3,REG,4,2,6,854,0,HOU,CHI,pass,(14:14) 10-D.Mills sacked at CHI 43 for -8 yards (93-Ju.Jones).,true,0.56984680891037,0.44100359082221996,-0.12884321808815002,0.56984680891037,0.43015319108963,0.43015319108963,0.56984680891037,-0.12884321808815
2022_03_HOU_CHI,3365,2022,3,REG,4,3,8,437,0,CHI,HOU,pass,(7:17) (Shotgun) 1-J.Fields sacked ob at HOU 43 for 0 yards (24-D.Stingley).,true,0.543837904930115,0.4915276169776919,-0.052310287952423096,0.543837904930115,0.456162095069885,0.543837904930115,0.456162095069885,-0.0523102879524231
2022_03_HOU_CHI,3709,2022,3,REG,4,2,8,137,0,CHI,HOU,pass,(2:17) 1-J.Fields sacked at CHI 25 for -8 yards (5-J.Pitre).,true,0.633280694484711,0.5434328913688663,-0.08984780311584473,0.633280694484711,0.366719305515289,0.633280694484711,0.366719305515289,-0.0898478031158447
2022_03_KC_IND,3534,2022,3,REG,4,3,6,306,-4,IND,KC,pass,"(5:06) (Shotgun) 2-M.Ryan sacked at IND 31 for -8 yards (32-N.Bolton). PENALTY on KC-95-C.Jones, Unsportsmanlike Conduct, 15 yards, enforced at IND 31.",true,0.297187924385071,0.3713716268539431,0.07418370246887207,0.297187924385071,0.702812075614929,0.297187924385071,0.702812075614929,0.0741837024688721
2022_03_LV_TEN,3302,2022,3,REG,4,2,9,205,8,TEN,LV,pass,"(3:25) 17-R.Tannehill sacked at TEN 15 for -11 yards (98-M.Crosby). FUMBLES (98-M.Crosby) [98-M.Crosby], recovered by TEN-15-N.Westbrook-Ikhine at TEN 14.",true,0.949880003929138,0.9417186975479124,-0.008161306381225586,0.949880003929138,0.0501199960708618,0.949880003929138,0.0501199960708618,-0.00816130638122559
2022_03_SF_DEN,3906,2022,3,REG,4,1,10,102,-1,SF,DEN,pass,(1:42) (Shotgun) 10-J.Garoppolo sacked at SF 3 for -12 yards (55-B.Chubb).,true,0.37980192899704,0.27029475569725103,-0.10950717329978898,0.37980192899704,0.62019807100296,0.62019807100296,0.37980192899704,-0.109507173299789
2022_04_ARI_CAR,3051,2022,4,REG,4,1,18,845,0,ARI,CAR,pass,(14:05) (Shotgun) 1-K.Murray sacked ob at CAR 19 for -1 yards (53-B.Burns).,true,0.593629717826843,0.569186210632324,-0.024443507194519043,0.593629717826843,0.406370282173157,0.406370282173157,0.593629717826843,-0.024443507194519
2022_04_BUF_BAL,3119,2022,4,REG,4,3,9,858,0,BUF,BAL,pass,(14:18) (Shotgun) 17-J.Allen sacked at BUF 39 for -12 yards (99-O.Oweh).,true,0.463332742452622,0.37925624847412165,-0.08407649397850037,0.463332742452622,0.536667257547379,0.536667257547379,0.463332742452622,-0.0840764939785004
2022_04_CHI_NYG,3876,2022,4,REG,4,2,4,8,-8,CHI,NYG,pass,(:08) (Shotgun) 1-J.Fields sacked ob at CHI 33 for 0 yards.,true,0.0185810457915068,0.02232061699032787,0.0037395711988210713,0.0185810457915068,0.981418954208493,0.981418954208493,0.0185810457915068,0.00373957119882107
2022_04_CLE_ATL,3698,2022,4,REG,4,2,15,84,-3,CLE,ATL,pass,(1:24) (Shotgun) 7-J.Brissett sacked at CLE 46 for -8 yards (97-G.Jarrett).,true,0.327336132526398,0.23553666472435028,-0.0917994678020477,0.327336132526398,0.672663867473602,0.672663867473602,0.327336132526398,-0.0917994678020477
2022_04_JAX_PHI,3690,2022,4,REG,4,1,10,114,-8,JAX,PHI,pass,"(1:54) (Shotgun) 16-T.Lawrence sacked at JAX 14 for -7 yards (7-H.Reddick). FUMBLES (7-H.Reddick), touched at JAX 14, RECOVERED by PHI-97-J.Hargrave at JAX 13.",true,0.0444048568606377,0.006996095180511502,-0.0374087616801262,0.0444048568606377,0.955595143139362,0.955595143139362,0.0444048568606377,-0.0374087616801262
2022_04_LAC_HOU,3204,2022,4,REG,4,2,7,562,-6,HOU,LAC,pass,"(9:22) (Shotgun) 10-D.Mills sacked at LAC 21 for -8 yards (99-J.Tillery). FUMBLES (99-J.Tillery) [99-J.Tillery], touched at LAC 20, recovered by HOU-88-J.Akins at LAC 22. HOU-71-T.Howard was injured during the play.",true,0.372055202722549,0.3038617372512813,-0.0681934654712677,0.372055202722549,0.627944797277451,0.372055202722549,0.627944797277451,-0.0681934654712677
2022_04_MIN_NO,3405,2022,4,REG,4,1,10,493,-3,MIN,NO,pass,(8:13) 8-K.Cousins sacked at MIN 26 for -11 yards (56-D.Davis).,true,0.353711843490601,0.29020190238952676,-0.06350994110107422,0.353711843490601,0.646288156509399,0.646288156509399,0.353711843490601,-0.0635099411010742
2022_04_NE_GB,3101,2022,4,REG,4,2,6,323,0,NE,GB,pass,(5:23) 4-B.Zappe sacked at NE 20 for -9 yards (90-J.Reed).,true,0.460782796144486,0.37769582867622425,-0.08308696746826172,0.460782796144486,0.539217203855515,0.539217203855515,0.460782796144486,-0.0830869674682617
2022_04_TEN_IND,3274,2022,4,REG,4,3,8,344,7,TEN,IND,pass,(5:44) (Shotgun) 17-R.Tannehill sacked at TEN 35 for -9 yards (51-K.Paye).,true,0.880410015583038,0.8437190055847165,-0.03669100999832153,0.880410015583038,0.119589984416962,0.119589984416962,0.880410015583038,-0.0366910099983215
2022_04_TEN_IND,3420,2022,4,REG,4,3,13,165,-7,IND,TEN,pass,(2:45) (Shotgun) 2-M.Ryan sacked at TEN 33 for -8 yards (96-D.Autry).,true,0.227352187037468,0.11859036237001401,-0.108761824667454,0.227352187037468,0.772647812962532,0.227352187037468,0.772647812962532,-0.108761824667454
2022_05_ATL_TB,3944,2022,5,REG,4,3,5,183,6,TB,ATL,no_play,"(3:03) (Shotgun) 12-T.Brady sacked at TB 43 for -10 yards (97-G.Jarrett). PENALTY on ATL-97-G.Jarrett, Roughing the Passer, 15 yards, enforced at ATL 47 - No Play.",true,0.897660732269287,0.9349701404571532,0.03730940818786621,0.897660732269287,0.102339267730713,0.897660732269287,0.102339267730713,0.0373094081878662
2022_05_CHI_MIN,3717,2022,5,REG,4,1,10,120,-7,CHI,MIN,pass,"(2:00) (Shotgun) 1-J.Fields sacked at CHI 25 for -11 yards (sack split by 98-D.Wonnum and 55-Z.Smith). FUMBLES (98-D.Wonnum) [98-D.Wonnum], recovered by CHI-62-L.Patrick at CHI 25.",true,0.107114098966122,0.07525179535150561,-0.031862303614616394,0.107114098966122,0.892885901033878,0.892885901033878,0.107114098966122,-0.0318623036146164
2022_05_HOU_JAX,2779,2022,5,REG,4,1,10,747,0,HOU,JAX,pass,(12:27) 10-D.Mills sacked at HOU 30 for -8 yards (23-F.Oluokun).,true,0.504194796085358,0.4381505548954013,-0.06604424118995672,0.504194796085358,0.495805203914642,0.495805203914642,0.504194796085358,-0.0660442411899567
2022_05_IND_DEN,3413,2022,5,REG,4,3,10,684,-3,IND,DEN,pass,(11:24) (Shotgun) 2-M.Ryan sacked at DEN 45 for -7 yards (sack split by 55-B.Chubb and 56-B.Browning).,true,0.407968997955322,0.285893440246582,-0.12207555770874001,0.407968997955322,0.592031002044678,0.592031002044678,0.407968997955322,-0.12207555770874
2022_05_IND_DEN,3470,2022,5,REG,4,2,3,603,3,DEN,IND,pass,(10:03) (Shotgun) 3-R.Wilson sacked at DEN 20 for -7 yards (sack split by 54-D.Odeyingbo and 91-Y.Ngakoue).,true,0.753432273864746,0.7137730717658995,-0.039659202098846436,0.753432273864746,0.246567726135254,0.753432273864746,0.246567726135254,-0.0396592020988464
2022_05_IND_DEN,4024,2022,5,REG,4,1,10,120,-3,IND,DEN,pass,"(2:00) (Shotgun) 2-M.Ryan sacked at IND 25 for -6 yards (55-B.Chubb). FUMBLES (55-B.Chubb), touched at IND 25, and recovers at IND 30.",true,0.286949068307877,0.22588440775871318,-0.06106466054916379,0.286949068307877,0.713050931692123,0.713050931692123,0.286949068307877,-0.0610646605491638
2022_05_NYG_GB,3858,2022,5,REG,4,1,15,7,-5,GB,NYG,pass,"(:07) (Shotgun) 12-A.Rodgers sacked at GB 29 for -7 yards (53-O.Ximines). FUMBLES (53-O.Ximines) [53-O.Ximines], touched at GB 27, recovered by GB-76-J.Runyan at GB 24.",true,0.092582106590271,0,-0.092582106590271,0.092582106590271,0.907417893409729,0.092582106590271,0.907417893409729,-0.092582106590271
2022_05_SEA_NO,4180,2022,5,REG,4,3,2,255,-7,SEA,NO,pass,(4:15) 7-G.Smith sacked at SEA 19 for -14 yards (94-C.Jordan).,true,0.157183319330215,0.07118114829063371,-0.0860021710395813,0.157183319330215,0.842816680669785,0.842816680669785,0.157183319330215,-0.0860021710395813
2022_05_TEN_WAS,2907,2022,5,REG,4,3,13,858,-4,WAS,TEN,pass,(14:18) (Shotgun) 11-C.Wentz sacked at WAS 11 for -9 yards (96-D.Autry).,true,0.285794645547867,0.2369826585054399,-0.04881198704242709,0.285794645547867,0.714205354452133,0.285794645547867,0.714205354452133,-0.0488119870424271
2022_05_TEN_WAS,3075,2022,5,REG,4,3,6,642,4,TEN,WAS,pass,(10:42) (Shotgun) 17-R.Tannehill sacked at 50 for -16 yards (96-J.Smith-Williams).,true,0.772679150104523,0.6535537242889411,-0.11912542581558194,0.772679150104523,0.227320849895477,0.227320849895477,0.772679150104523,-0.119125425815582
2022_05_TEN_WAS,3201,2022,5,REG,4,1,15,560,-4,WAS,TEN,pass,(9:20) (Shotgun) 11-C.Wentz sacked at WAS 13 for -8 yards (sack split by 98-J.Simmons and 59-S.Okuayinonu).,true,0.329382330179215,0.29951509833335926,-0.029867231845855713,0.329382330179215,0.670617669820786,0.329382330179215,0.670617669820786,-0.0298672318458557
