game_id,play_id,season,week,season_type,qtr,down,ydstogo,game_seconds_remaining,score_differential,posteam,defteam,play_type,desc,is_sack,win_probability_before,win_probability_after,wp_delta_offense,wp,def_wp,home_wp,away_wp,wpa
2016_01_BUF_BAL,2726,2016,1,REG,4,3,10,806,3,BAL,BUF,pass,(13:26) (Shotgun) 5-J.Flacco sacked at BAL 22 for -8 yards (55-J.Hughes).,true,0.702613532543182,0.6301433444023129,-0.07247018814086914,0.702613532543182,0.297386467456818,0.702613532543182,0.297386467456818,-0.0724701881408691
2016_01_BUF_BAL,3069,2016,1,REG,4,3,8,496,3,BAL,BUF,pass,(8:16) (Shotgun) 5-J.Flacco sacked at BUF 27 for -6 yards (91-L.Douzable).,true,0.843259751796722,0.8042264580726619,-0.03903329372406006,0.843259751796722,0.156740248203278,0.843259751796722,0.156740248203278,-0.0390332937240601
2016_01_BUF_BAL,3195,2016,1,REG,4,3,7,385,3,BAL,BUF,pass,"(6:25) (No Huddle, Shotgun) 5-J.Flacco sacked at BUF 19 for -9 yards (sack split by 57-L.Alexander and 91-L.Douzable).",true,0.887678682804108,0.8461162447929386,-0.041562438011169434,0.887678682804108,0.112321317195892,0.887678682804108,0.112321317195892,-0.0415624380111694
2016_01_BUF_BAL,3337,2016,1,REG,4,3,6,293,-6,BUF,BAL,pass,"(4:53) (Shotgun) 5-T.Taylor sacked at BUF 14 for -12 yards (55-T.Suggs). Penalty on BUF-70-E.Wood, Offensive Holding, declined.",true,0.171227484941483,0.10051204264164018,-0.0707154422998428,0.171227484941483,0.828772515058518,0.828772515058518,0.171227484941483,-0.0707154422998428
2016_01_CAR_DEN,3503,2016,1,REG,4,3,7,216,1,DEN,CAR,pass,(3:36) (Shotgun) 13-T.Siemian sacked at DEN 18 for -10 yards (33-T.Boston).,true,0.683804094791412,0.5966544747352597,-0.08714962005615234,0.683804094791412,0.316195905208588,0.683804094791412,0.316195905208588,-0.0871496200561523
2016_01_CAR_DEN,3597,2016,1,REG,4,1,15,186,-1,CAR,DEN,pass,(3:06) (Shotgun) 1-C.Newton sacked at CAR 30 for -5 yards (sack split by 51-T.Davis and 94-D.Ware).,true,0.424546599388123,0.397567212581635,-0.02697938680648798,0.424546599388123,0.575453400611877,0.575453400611877,0.424546599388123,-0.026979386806488
2016_01_CAR_DEN,3637,2016,1,REG,4,3,15,135,-1,CAR,DEN,pass,(2:15) (Shotgun) 1-C.Newton sacked at CAR 29 for -6 yards (58-V.Miller).,true,0.349309682846069,0.2701945602893826,-0.0791151225566864,0.349309682846069,0.650690317153931,0.650690317153931,0.349309682846069,-0.0791151225566864
2016_01_CHI_HOU,3281,2016,1,REG,4,3,6,584,-6,CHI,HOU,pass,"(9:44) (Shotgun) 6-J.Cutler sacked at CHI 36 for -9 yards (59-W.Mercilus). FUMBLES (59-W.Mercilus) [59-W.Mercilus], and recovers at CHI 36. 6-J.Cutler to CHI 36 for no gain (90-J.Clowney).",true,0.188987880945206,0.1231055334210399,-0.0658823475241661,0.188987880945206,0.811012119054794,0.811012119054794,0.188987880945206,-0.0658823475241661
2016_01_CIN_NYJ,3268,2016,1,REG,4,2,4,594,1,CIN,NYJ,pass,(9:54) (Shotgun) 14-A.Dalton sacked at NYJ 34 for -8 yards (92-L.Williams).,true,0.68519788980484,0.5944277644157409,-0.09077012538909912,0.68519788980484,0.31480211019516,0.31480211019516,0.68519788980484,-0.0907701253890991
2016_01_GB_JAX,3295,2016,1,REG,4,1,10,712,-7,JAX,GB,pass,(11:52) 5-B.Bortles sacked at JAX 23 for -8 yards (42-M.Burnett).,true,0.209714442491531,0.16312190890312162,-0.046592533588409396,0.209714442491531,0.790285557508469,0.209714442491531,0.790285557508469,-0.0465925335884094
2016_01_GB_JAX,3617,2016,1,REG,4,3,11,362,-7,JAX,GB,pass,(6:02) (Shotgun) 5-B.Bortles sacked at GB 32 for -2 yards (53-N.Perry).,true,0.186140596866608,0.1415653824806217,-0.0445752143859863,0.186140596866608,0.813859403133392,0.186140596866608,0.813859403133392,-0.0445752143859863
2016_01_MIA_SEA,3186,2016,1,REG,4,3,7,681,-3,MIA,SEA,pass,(11:21) (Shotgun) 17-R.Tannehill sacked at SEA 9 for -2 yards (50-K.Wright).,true,0.510738015174866,0.44308099150657676,-0.06765702366828918,0.510738015174866,0.489261984825134,0.489261984825134,0.510738015174866,-0.0676570236682892
2016_01_MIA_SEA,4060,2016,1,REG,4,2,10,20,-2,MIA,SEA,pass,"(:20) (Shotgun) 17-R.Tannehill sacked at MIA 9 for -9 yards (91-C.Marsh). FUMBLES (91-C.Marsh), ball out of bounds at MIA 11. Ball marked on the 9 because fumble forward not allowed.",true,0.154435828328133,0.09143243730068239,-0.0630033910274506,0.154435828328133,0.845564171671867,0.845564171671867,0.154435828328133,-0.0630033910274506
