game_id,play_id,season,week,season_type,qtr,down,ydstogo,game_seconds_remaining,score_differential,posteam,defteam,play_type,desc,is_sack,win_probability_before,win_probability_after,wp_delta_offense,wp,def_wp,home_wp,away_wp,wpa
2017_01_ARI_DET,3409,2017,1,REG,4,3,6,900,2,ARI,DET,pass,(15:00) (Shotgun) 3-C.Palmer sacked at ARI 34 for -5 yards (69-A.Zettel).,true,0.617928683757782,0.5611321330070496,-0.05679655075073242,0.617928683757782,0.382071316242218,0.382071316242218,0.617928683757782,-0.0567965507507324
2017_01_ATL_CHI,3984,2017,1,REG,4,4,5,8,-6,CHI,ATL,pass,(:08) (Shotgun) 8-M.Glennon sacked at ATL 14 for -9 yards (50-B.Reed).,true,0.214587673544884,0.014162898063660001,-0.200424775481224,0.214587673544884,0.785412326455116,0.214587673544884,0.785412326455116,-0.200424775481224
2017_01_KC_NE,4362,2017,1,REG,4,1,10,314,-8,NE,KC,pass,(5:14) (Shotgun) 12-T.Brady sacked at NE 18 for -7 yards (50-J.Houston). KC-29-E.Berry was injured during the play.,true,0.114384442567825,0.08498191088438,-0.029402531683445005,0.114384442567825,0.885615557432175,0.114384442567825,0.885615557432175,-0.029402531683445
2017_01_LAC_DEN,3271,2017,1,REG,4,2,7,339,3,DEN,LAC,pass,(5:39) (Shotgun) 13-T.Siemian sacked at LAC 19 for -6 yards (sack split by 99-J.Bosa and 54-M.Ingram).,true,0.877689063549042,0.848976254463196,-0.028712809085845947,0.877689063549042,0.122310936450958,0.877689063549042,0.122310936450958,-0.0287128090858459
2017_01_LAC_DEN,3294,2017,1,REG,4,3,13,293,3,DEN,LAC,pass,(4:53) (Shotgun) 13-T.Siemian sacked at LAC 32 for -13 yards (54-M.Ingram).,true,0.848976254463196,0.7667704224586489,-0.08220583200454712,0.848976254463196,0.151023745536804,0.848976254463196,0.151023745536804,-0.0822058320045471
2017_01_PHI_WAS,3794,2017,1,REG,4,2,3,98,-5,WAS,PHI,pass,"(1:38) (No Huddle, Shotgun) 8-K.Cousins sacked at WAS 24 for -8 yards (55-B.Graham). FUMBLES (55-B.Graham) [55-B.Graham], RECOVERED by PHI-91-F.Cox at WAS 20. 91-F.Cox for 20 yards, TOUCHDOWN. The Replay Official reviewed the fumble ruling, and the play was Upheld. The ruling on the field stands.",true,0.29902908205986,0.014239554263651033,-0.284789527796209,0.29902908205986,0.70097091794014,0.29902908205986,0.70097091794014,-0.284789527796209
2017_02_ARI_IND,3970,2017,2,REG,4,2,2,55,0,IND,ARI,pass,"(:55) (No Huddle, Shotgun) 7-J.Brissett sacked at IND 12 for -9 yards (55-C.Jones). FUMBLES (55-C.Jones), and recovers at IND 13. 7-J.Brissett to IND 13 for no gain (92-F.Rucker). Sack was for -8 yards",true,0.646462798118591,0.5928643941879269,-0.05359840393066406,0.646462798118591,0.353537201881409,0.646462798118591,0.353537201881409,-0.0535984039306641
2017_02_HOU_CIN,3377,2017,2,REG,4,3,5,548,-1,CIN,HOU,pass,(9:08) (Shotgun) 14-A.Dalton sacked at CIN 49 for -3 yards (55-B.McKinney).,true,0.544982194900513,0.4594044089317325,-0.08557778596878052,0.544982194900513,0.455017805099487,0.544982194900513,0.455017805099487,-0.0855777859687805
2017_02_MIA_LAC,3265,2017,2,REG,4,3,17,434,-4,MIA,LAC,pass,(7:14) (Shotgun) 6-J.Cutler sacked at LAC 17 for 0 yards (40-C.McCain).,true,0.401620924472809,0.3650315105915071,-0.03658941388130188,0.401620924472809,0.598379075527191,0.598379075527191,0.401620924472809,-0.0365894138813019
2017_02_PHI_KC,3346,2017,2,REG,4,1,10,385,-7,PHI,KC,pass,(6:25) (Shotgun) 11-C.Wentz sacked at PHI 22 for -3 yards (50-J.Houston).,true,0.15987291932106,0.12792485952377297,-0.031948059797287015,0.15987291932106,0.84012708067894,0.84012708067894,0.15987291932106,-0.031948059797287
