game_id,play_id,season,week,season_type,qtr,down,ydstogo,game_seconds_remaining,score_differential,posteam,defteam,play_type,desc,is_sack,win_probability_before,win_probability_after,wp_delta_offense,wp,def_wp,home_wp,away_wp,wpa
2020_07_BUF_NYJ,3312,2020,7,REG,4,3,13,669,-2,NYJ,BUF,pass,"(11:09) (Shotgun) 14-S.Darnold sacked at NYJ 21 for -3 yards (55-J.Hughes). FUMBLES (55-J.Hughes), recovered by NYJ-60-C.McGovern at NYJ 21.",true,0.38175168633461,0.3335643112659454,-0.048187375068664606,0.38175168633461,0.61824831366539,0.38175168633461,0.61824831366539,-0.0481873750686646
2020_07_BUF_NYJ,3527,2020,7,REG,4,3,4,404,2,BUF,NYJ,pass,(6:44) (Shotgun) 17-J.Allen sacked at NYJ 11 for -5 yards (95-Q.Williams).,true,0.808803379535675,0.7792578339576721,-0.02954554557800293,0.808803379535675,0.191196620464325,0.191196620464325,0.808803379535675,-0.0295455455780029
2020_07_BUF_NYJ,3934,2020,7,REG,4,1,10,116,-8,NYJ,BUF,pass,(1:56) (Shotgun) 14-S.Darnold sacked at NYJ 17 for -8 yards (sack split by 27-T.White and 58-M.Milano).,true,0.0597899742424488,0.0340030267834663,-0.025786947458982502,0.0597899742424488,0.940210025757551,0.0597899742424488,0.940210025757551,-0.0257869474589825
2020_07_BUF_NYJ,4063,2020,7,REG,4,1,20,97,-8,NYJ,BUF,pass,(1:37) (Shotgun) 14-S.Darnold sacked at NYJ 20 for -2 yards (55-J.Hughes).,true,0.0403178557753563,0.03400302678346635,-0.006314828991889947,0.0403178557753563,0.959682144224644,0.0403178557753563,0.959682144224644,-0.00631482899188995
2020_07_CAR_NO,3570,2020,7,REG,4,3,11,145,-3,CAR,NO,pass,(2:25) (Shotgun) 5-T.Bridgewater sacked at NO 47 for -8 yards (92-M.Davenport).,true,0.344993621110916,0.24094764888286602,-0.10404597222805001,0.344993621110916,0.655006378889084,0.655006378889084,0.344993621110916,-0.10404597222805
2020_07_DET_ATL,3618,2020,7,REG,4,3,10,339,1,ATL,DET,pass,"(5:39) (Shotgun) 2-M.Ryan sacked at ATL 39 for -9 yards (95-R.Okwara). FUMBLES (95-R.Okwara) [95-R.Okwara], RECOVERED by DET-90-T.Flowers at ATL 36. 90-T.Flowers to ATL 32 for 4 yards (77-J.Carpenter).",true,0.710182547569275,0.37820911407470703,-0.331973433494568,0.710182547569275,0.289817452430725,0.710182547569275,0.289817452430725,-0.331973433494568
2020_07_JAX_LAC,3436,2020,7,REG,4,2,7,719,-7,JAX,LAC,pass,(11:59) (Shotgun) 15-G.Minshew II sacked at JAX 47 for -9 yards (sack split by 44-K.White and 98-I.Rochell).,true,0.199259459972382,0.1569210141897206,-0.04233844578266141,0.199259459972382,0.800740540027618,0.800740540027618,0.199259459972382,-0.0423384457826614
2020_07_NYG_PHI,4357,2020,7,REG,4,2,12,29,-1,NYG,PHI,pass,"(:29) (Shotgun) 8-D.Jones sacked at NYG 17 for -6 yards (55-B.Graham). FUMBLES (55-B.Graham) [55-B.Graham], RECOVERED by PHI-75-V.Curry at NYG 17.",true,0.28819277882576,0.042877972126007,-0.245314806699753,0.28819277882576,0.71180722117424,0.71180722117424,0.28819277882576,-0.245314806699753
2020_08_ATL_CAR,3483,2020,8,REG,4,3,2,293,8,ATL,CAR,no_play,"(4:53) (Shotgun) 2-M.Ryan sacked at ATL 23 for -7 yards (53-B.Burns). CAR-53-B.Burns was injured during the play. PENALTY on CAR-38-M.Hartsfield, Illegal Contact, 5 yards, enforced at ATL 30 - No Play.",true,0.941734433174133,0.9525088071823117,0.010774374008178711,0.941734433174133,0.0582655668258667,0.0582655668258667,0.941734433174133,0.0107743740081787
2020_08_ATL_CAR,3779,2020,8,REG,4,2,10,114,-8,CAR,ATL,pass,(1:54) (Shotgun) 5-T.Bridgewater sacked at CAR 24 for -8 yards (45-D.Jones).,true,0.0632630288600922,0.0466106459498406,-0.016652382910251604,0.0632630288600922,0.936736971139908,0.0632630288600922,0.936736971139908,-0.0166523829102516
2020_08_DAL_PHI,3511,2020,8,REG,4,3,6,334,-6,DAL,PHI,pass,"(5:34) (Shotgun) 7-B.DiNucci sacked at PHI 31 for -10 yards (57-T.Edwards). FUMBLES (57-T.Edwards) [57-T.Edwards], touched at PHI 35, RECOVERED by PHI-23-R.McLeod at PHI 47. 23-R.McLeod for 53 yards, TOUCHDOWN.",true,0.333579152822495,0.034326381160877995,-0.299252771661617,0.333579152822495,0.666420847177506,0.666420847177506,0.333579152822495,-0.299252771661617
2020_08_LAC_DEN,4096,2020,8,REG,4,2,21,169,3,LAC,DEN,pass,(2:49) (Shotgun) 10-J.Herbert sacked at DEN 28 for 0 yards (55-B.Chubb).,true,0.809148788452148,0.784941434860229,-0.024207353591918945,0.809148788452148,0.190851211547852,0.190851211547852,0.809148788452148,-0.0242073535919189
2020_08_LV_CLE,2984,2020,8,REG,4,2,4,640,7,LV,CLE,no_play,"(10:40) 4-D.Carr sacked at LV 39 for -11 yards (65-L.Ogunjobi). PENALTY on CLE-65-L.Ogunjobi, Face Mask (15 Yards), 15 yards, enforced at 50 - No Play.",true,0.884682953357697,0.9034221768379216,0.01873922348022461,0.884682953357697,0.115317046642303,0.115317046642303,0.884682953357697,0.0187392234802246
